name_clean,geometry
,"LINESTRING (30.7459136 36.8601268, 30.7464391 36.8601143, 30.7468965 36.8601068, 30.7486155 36.8600726, 30.7492522 36.8600568, 30.7495663 36.8601179, 30.7502511 36.8603421, 30.7507265 36.8605209, 30.7513066 36.8607881, 30.7516292 36.8609353, 30.7520989 36.8610485, 30.7524357 36.8611232, 30.7533157 36.8613768, 30.7536723 36.8614447, 30.7543995 36.8615828, 30.7550561 36.8617186, 30.7552319 36.8617106, 30.7553054 36.8617446, 30.7553536 36.8620412, 30.7554243 36.8621272, 30.7555686 36.8621612, 30.7565534 36.8622178, 30.756958 36.8622336, 30.7576174 36.8621136, 30.7585031 36.8618284, 30.7597199 36.8614978, 30.7601302 36.8613914, 30.7606934 36.8614118, 30.7610924 36.8614548, 30.7621281 36.8615091, 30.7625957 36.8615451, 30.763798 36.8614918, 30.7642306 36.8613484)"
,"LINESTRING (30.6629494 36.88511, 30.6620612 36.8849378, 30.6605995 36.8846377, 30.6596156 36.8843744, 30.6593254 36.8842754, 30.6589502 36.8841083, 30.6586281 36.883947, 30.6582955 36.8837233, 30.6575876 36.8832393, 30.6563808 36.8824608, 30.6554464 36.8818663, 30.6543032 36.8811104, 30.6539706 36.8809009, 30.6537334 36.8807481, 30.6535352 36.8806688, 30.6524487 36.8803829, 30.6514507 36.8800403, 30.6503287 36.8796044)"
,"LINESTRING (30.6503287 36.8796044, 30.6493958 36.8815985, 30.6486687 36.8827962, 30.6483606 36.8836785, 30.6477382 36.8853592, 30.6469002 36.8875672, 30.6467276 36.888134, 30.645801 36.8880565, 30.6442022 36.8878325, 30.641915 36.8874588, 30.6413296 36.8874489, 30.6404054 36.8874843)"
,"LINESTRING (30.6503287 36.8796044, 30.6493802 36.8792165, 30.6481734 36.8785852, 30.6474301 36.8781351, 30.6461312 36.8772971, 30.6451332 36.8766629)"
,"LINESTRING (30.6392461 36.8902121, 30.6374428 36.8932893, 30.6372245 36.8932112, 30.6353848 36.9001109)"
,"LINESTRING (30.6306186 36.8741382, 30.6307987 36.8742658, 30.6314155 36.8746685, 30.6337572 36.8763852)"
,"LINESTRING (30.6306186 36.8741382, 30.6311244 36.8736133, 30.6316661 36.8730461, 30.6326371 36.8720199, 30.6339774 36.8705419, 30.63501 36.8692702, 30.6355385 36.8696117, 30.6360142 36.8690946, 30.6363394 36.8689515, 30.6373111 36.8685026, 30.6379494 36.8683921, 30.638173 36.8683921, 30.638421 36.8682229, 30.6386608 36.8683433, 30.6387661 36.8682368)"
,"LINESTRING (30.6387661 36.8682368, 30.639169 36.8678294, 30.6396267 36.867239, 30.6399658 36.8668016, 30.6406041 36.866034, 30.6407505 36.8658453, 30.6423523 36.8641475, 30.6429226 36.8634957)"
,"LINESTRING (30.6387661 36.8682368, 30.6392787 36.8685473, 30.6395654 36.868754, 30.639852 36.869023, 30.6402201 36.8694534, 30.6404537 36.8698696, 30.6408395 36.8706652, 30.6412465 36.8715203, 30.6416039 36.8722507, 30.6418623 36.8728, 30.6424201 36.8740063, 30.6427608 36.8746283)"
,"LINESTRING (30.6427608 36.8746283, 30.6440703 36.8742328, 30.6465875 36.8734969, 30.6503818 36.8725274, 30.6510777 36.8730225, 30.6521128 36.8726444, 30.6522675 36.8725465, 30.6533088 36.8715324, 30.6539761 36.8707895)"
,"LINESTRING (30.6451332 36.8766629, 30.6443318 36.8761007, 30.6438555 36.8757607, 30.6433091 36.8752863, 30.6429223 36.8747828, 30.6427608 36.8746283)"
,"LINESTRING (30.6451332 36.8766629, 30.6445202 36.8773157, 30.6441239 36.877746, 30.6441168 36.8777998, 30.6441911 36.878199, 30.6441734 36.8783802, 30.644 36.879255, 30.6431395 36.8792601)"
,"LINESTRING (30.6431395 36.8792601, 30.642727 36.8792787, 30.6400706 36.8803087, 30.6398823 36.8803032, 30.6398665 36.8801498, 30.6397211 36.8797985, 30.6390805 36.8786463, 30.6385347 36.8776795, 30.6383373 36.8773299, 30.6380435 36.8768231, 30.6375551 36.876356, 30.6364757 36.8753764, 30.6339028 36.8763809, 30.6337572 36.8763852)"
,"LINESTRING (30.6431395 36.8792601, 30.6435487 36.8799206, 30.6435406 36.8802335, 30.6430297 36.8805367, 30.6425446 36.880433, 30.6421897 36.8805838, 30.641962 36.8811776, 30.6414545 36.8819876, 30.640592 36.8819372, 30.6402443 36.883889, 30.6408115 36.8847077, 30.6407905 36.8856623, 30.6403011 36.8862993, 30.6401957 36.886395, 30.6399531 36.8867008, 30.6397179 36.8866947, 30.6398869 36.8874803, 30.6404054 36.8874843)"
,"LINESTRING (30.6404054 36.8874843, 30.640309 36.8883721, 30.6393218 36.8901206, 30.6392461 36.8902121)"
,"LINESTRING (30.7152932 36.9131568, 30.7152749 36.9134704, 30.7152252 36.9144668, 30.7151681 36.916132, 30.7151433 36.9175468)"
,"LINESTRING (30.7386273 36.9107327, 30.7389291 36.9114168, 30.7393931 36.9122896, 30.7395181 36.9125889, 30.7398118 36.9135709, 30.7399392 36.9139982, 30.7401516 36.9148584, 30.740279 36.9153394, 30.7406188 36.9166581, 30.7407745 36.9173626, 30.7407745 36.9176965)"
,"LINESTRING (30.7275042 36.9180618, 30.727577 36.9171607, 30.7275855 36.9168299, 30.7276038 36.9163862, 30.7276463 36.9154335, 30.7277079 36.9146798, 30.7277541 36.9140565, 30.7278342 36.9135868, 30.7281197 36.913033, 30.7285026 36.9126838)"
,"LINESTRING (30.7664789 36.9040149, 30.7663285 36.9041431, 30.7659851 36.9044566, 30.7657844 36.9047499, 30.7655252 36.9051963, 30.765079 36.9056254, 30.7638425 36.9063267, 30.7624169 36.9072164, 30.7621647 36.9074143, 30.7620199 36.9079632, 30.7617584 36.9090872, 30.7613755 36.9095651, 30.7604602 36.9101066, 30.7602593 36.9102933, 30.7601426 36.910577, 30.7602453 36.9110326, 30.7604882 36.9121528, 30.7606096 36.9127726, 30.7605536 36.9135119, 30.7603341 36.9140384, 30.7598811 36.914718, 30.7594514 36.915278, 30.7584707 36.9162152, 30.7582793 36.9166296, 30.7582279 36.9169059, 30.7584287 36.9171636, 30.7591479 36.9180634, 30.7597223 36.9188624, 30.7599231 36.9192021, 30.7598717 36.9195979, 30.7598297 36.9200384, 30.7594047 36.9205089, 30.7587136 36.9209419, 30.7584194 36.9213601, 30.7580833 36.9222449, 30.7578638 36.9229185, 30.7580416 36.9233914)"
,"LINESTRING (30.7407745 36.9176965, 30.740686 36.9179484, 30.7405303 36.918282, 30.7400851 36.9188653, 30.7391302 36.920139, 30.7389049 36.9206022, 30.7385294 36.9205079, 30.7366733 36.9199246, 30.7350693 36.9194485, 30.7337804 36.9190764, 30.733508 36.9189756, 30.7332437 36.9188619, 30.7327843 36.9185531, 30.7324306 36.9183646, 30.7321542 36.9182931, 30.7310362 36.9182443, 30.7275042 36.9180618)"
,"LINESTRING (30.7560937 36.92671, 30.7547394 36.9261649, 30.7532544 36.9254929, 30.7519935 36.925086, 30.7514144 36.9246119, 30.749495 36.9234284, 30.7486731 36.9229207, 30.7474822 36.9221777, 30.7466556 36.9216438)"
,"LINESTRING (30.7560937 36.92671, 30.7561706 36.9271401, 30.7560526 36.9274874, 30.7556288 36.9279591, 30.7555108 36.9285337, 30.7554679 36.9289454, 30.7553391 36.9296272, 30.7553311 36.9298238, 30.7553971 36.9300992, 30.7557977 36.9308971)"
,"LINESTRING (30.7466556 36.9216438, 30.7460952 36.9211286, 30.7452173 36.9203297, 30.7445728 36.9197136, 30.743877 36.919105, 30.7432606 36.9187578, 30.7423826 36.9183845, 30.7411357 36.9177796, 30.7407745 36.9176965)"
,"LINESTRING (30.7420377 36.9299378, 30.742089 36.9295293, 30.7421241 36.92935, 30.7421887 36.9290686, 30.7424409 36.9284511, 30.7427252 36.9278379, 30.7431382 36.9270231, 30.7436639 36.9262169, 30.7438678 36.9258995, 30.7444901 36.9249732, 30.745343 36.9236395, 30.7460994 36.9225073, 30.7466556 36.9216438)"
,"LINESTRING (30.7420377 36.9299378, 30.7406888 36.9294866, 30.7393737 36.9291826, 30.7383285 36.9292318, 30.7381962 36.9292022, 30.7372441 36.928769, 30.7363524 36.9284173, 30.734571 36.9296464, 30.73413 36.929352, 30.7333169 36.9289815, 30.7321745 36.928507, 30.7305117 36.9277953, 30.7301255 36.9284713, 30.7297474 36.929157, 30.729701 36.9292466, 30.7296802 36.9293432, 30.7296641 36.9294443, 30.7296702 36.9295567, 30.7297311 36.9299564, 30.7298531 36.9305154, 30.7284952 36.9306811, 30.7263568 36.9309476, 30.7255193 36.9310321)"
,"LINESTRING (30.7271749 36.9217671, 30.7272318 36.9213543, 30.7273172 36.9207563, 30.7273537 36.9203305, 30.7274472 36.9187444, 30.7275042 36.9180618)"
,"LINESTRING (30.7260944 36.927682, 30.7262267 36.9268918, 30.7264544 36.9256016, 30.7267959 36.923801, 30.7271749 36.9217671)"
,"LINESTRING (30.7260944 36.927682, 30.7245519 36.92735, 30.7234623 36.9271127, 30.7228769 36.927129, 30.7217792 36.927116, 30.7215638 36.9270477, 30.7210393 36.9268397, 30.7207344 36.9272427, 30.7203726 36.9275905, 30.7198319 36.9282047, 30.7192668 36.9289359, 30.7189049 36.9294429, 30.7183439 36.9290724, 30.7177585 36.9287344, 30.7170958 36.9284972, 30.7169007 36.9287734, 30.7162258 36.9293681, 30.7154737 36.9297289, 30.7153517 36.9294981, 30.7148517 36.9287052, 30.7143801 36.9280617, 30.7136402 36.9270802, 30.7134084 36.9268722)"
,"LINESTRING (30.7148119 36.9204088, 30.7152313 36.9204966, 30.7170069 36.9207797, 30.7189756 36.9210542, 30.7204389 36.9212317, 30.7209059 36.9212721, 30.7237493 36.9214694, 30.7266545 36.9217313, 30.7271749 36.9217671)"
,"LINESTRING (30.7151433 36.9175468, 30.7151079 36.9186997, 30.7148987 36.9199605, 30.7148119 36.9204088)"
,"LINESTRING (30.7151433 36.9175468, 30.7144731 36.9176816, 30.713309 36.9179068, 30.7121208 36.9181105, 30.7115897 36.9182156, 30.708615 36.9188, 30.7083398 36.9188444)"
,"LINESTRING (30.7083398 36.9188444, 30.7079393 36.918263, 30.7073847 36.9173368, 30.7071628 36.9168171, 30.706981 36.9163737, 30.7064521 36.9151282, 30.7060542 36.9141459, 30.7059757 36.913952, 30.7057609 36.9133994, 30.7055313 36.9124165)"
,"LINESTRING (30.7083398 36.9188444, 30.7069084 36.9190196, 30.7066697 36.9190131, 30.7056612 36.9189295, 30.7037434 36.9187472, 30.7027349 36.9186529, 30.7023994 36.9186278)"
,"LINESTRING (30.6949283 36.9164026, 30.6950219 36.9161853, 30.6956057 36.9149606, 30.6961708 36.9137509, 30.6963762 36.9134596, 30.6970254 36.912571, 30.6973196 36.9121901, 30.6974316 36.9119549, 30.6978333 36.9110811, 30.697912 36.9108285)"
,"LINESTRING (30.6949283 36.9164026, 30.6941728 36.916033, 30.6929633 36.9154468, 30.6908758 36.9144536, 30.6887837 36.9134641, 30.6881205 36.9131766)"
,"LINESTRING (30.6881205 36.9131766, 30.6889004 36.9121498, 30.6899372 36.9107608, 30.6913502 36.9089017)"
,"LINESTRING (30.6881205 36.9131766, 30.6875294 36.9128861, 30.6868454 36.9125708, 30.6863588 36.9123672, 30.6849042 36.9118352, 30.6832231 36.9112268, 30.6819808 36.9108023, 30.6805545 36.9102731, 30.679482 36.9098242)"
,"LINESTRING (30.679482 36.9098242, 30.6800585 36.9091039, 30.6804075 36.9086678, 30.6811868 36.9076852, 30.6813944 36.9074294, 30.6819918 36.9066813, 30.68228 36.9062817)"
,"LINESTRING (30.679482 36.9098242, 30.6783674 36.911345, 30.6776646 36.9123272, 30.6773575 36.9127251, 30.67701 36.9131916)"
,"LINESTRING (30.67701 36.9131916, 30.6779958 36.913606, 30.6800175 36.9145066, 30.6823109 36.9155479, 30.6852307 36.9168778, 30.6853404 36.9169486)"
,"LINESTRING (30.67701 36.9131916, 30.6767175 36.9135729, 30.6763795 36.9140214, 30.6759265 36.9146312, 30.6753992 36.9153287, 30.6751249 36.9156895, 30.6743022 36.9168523)"
,"LINESTRING (30.6853404 36.9169486, 30.6867632 36.9150669, 30.6877648 36.9136803, 30.6881205 36.9131766)"
,"LINESTRING (30.6839912 36.9191631, 30.6840939 36.9188066, 30.6845929 36.9181444, 30.6853404 36.9169486)"
,"LINESTRING (30.6839912 36.9191631, 30.6876031 36.9188752, 30.6891344 36.9187767, 30.6922837 36.9185697, 30.6929059 36.9185397, 30.6940226 36.9185413)"
,"LINESTRING (30.6940226 36.9185413, 30.6941066 36.9182874, 30.6945596 36.9172233, 30.6949283 36.9164026)"
,"LINESTRING (30.6743022 36.9168523, 30.6745603 36.9169774, 30.6749079 36.9170765, 30.6750888 36.9172309, 30.675225 36.9173284, 30.6756986 36.918297, 30.6763607 36.9195083, 30.6768385 36.9206712, 30.6769291 36.9208373)"
,"LINESTRING (30.6743022 36.9168523, 30.6741608 36.9170505, 30.6740723 36.9171764, 30.6739219 36.9173391, 30.6736706 36.9176278, 30.6734653 36.9178881, 30.6730282 36.9184681, 30.6728796 36.9186705, 30.6726893 36.918918, 30.6723501 36.9193453, 30.6722209 36.9194712, 30.6720333 36.9196791, 30.6717431 36.9199451, 30.6709538 36.9206044, 30.6700567 36.921357, 30.6696204 36.921637, 30.6690791 36.9219628)"
,"LINESTRING (30.6769291 36.9208373, 30.6779074 36.9204703, 30.6797442 36.919862, 30.6809473 36.9194838, 30.6811452 36.9194388)"
,"LINESTRING (30.6782788 36.9236545, 30.6769291 36.9208373)"
,"LINESTRING (30.6917686 36.9242348, 30.6901703 36.9242206, 30.6900395 36.9242045, 30.6899166 36.924159, 30.6894797 36.9237624, 30.688283 36.9225825, 30.6880131 36.922317, 30.6878266 36.9222663, 30.6876019 36.922282, 30.6869558 36.9223881, 30.6860595 36.9225924, 30.6850031 36.9225874, 30.6826011 36.9225207, 30.6811452 36.9194388)"
,"LINESTRING (30.6786343 36.927063, 30.6791074 36.9269227, 30.679658 36.9269296, 30.6799902 36.9272508, 30.6800279 36.9272872, 30.679969 36.9273569, 30.6796725 36.9279802, 30.6795653 36.9282544, 30.6794675 36.9284589, 30.6795162 36.9285796)"
,"LINESTRING (30.6917686 36.9242348, 30.6918166 36.9239457, 30.691889 36.9236918, 30.6920548 36.9232755, 30.6922696 36.9227435, 30.6924891 36.9222675, 30.6928533 36.9217075, 30.6934369 36.9207816, 30.6935791 36.9205029, 30.6937078 36.9201833, 30.6938822 36.9193385, 30.6940226 36.9185413)"
,"LINESTRING (30.6782788 36.9236545, 30.6786171 36.9242394, 30.6788179 36.9246837, 30.678902 36.9248181, 30.6791261 36.9249823, 30.6791154 36.9256374, 30.6790525 36.925859, 30.6790246 36.9260875, 30.6791561 36.9265862, 30.6787343 36.9266283, 30.6784656 36.9266941, 30.6786343 36.927063)"
,"LINESTRING (30.6917686 36.9242348, 30.6919523 36.9242386, 30.6923008 36.9242149, 30.6925994 36.9242771, 30.6928463 36.9243879, 30.6931172 36.9245658, 30.6933567 36.9247381, 30.6935237 36.9247853, 30.6938015 36.9247633, 30.6941698 36.9247636, 30.6943138 36.9248065, 30.6945257 36.9249048, 30.6948453 36.9251432, 30.6949883 36.9252785, 30.695034 36.9253638, 30.6950264 36.9255528, 30.6949323 36.9261942, 30.6948838 36.9264818, 30.694927 36.9265914, 30.6949806 36.9266705, 30.6951616 36.9267255, 30.6959979 36.9269611, 30.6964735 36.9271397, 30.6966898 36.9272505, 30.6976574 36.9279851, 30.6982424 36.9284223, 30.698722 36.9287117, 30.6994749 36.929049, 30.6996449 36.9292159, 30.6996772 36.9293276, 30.6995826 36.929483, 30.6994556 36.9297489, 30.6994474 36.929865, 30.6995692 36.9300034, 30.6996649 36.9300419, 30.7002868 36.930118, 30.7004305 36.9301896, 30.700557 36.9303699, 30.7008054 36.9309389, 30.7009303 36.9312206, 30.7010762 36.9313231, 30.7013106 36.9313879, 30.7015764 36.9313934, 30.7016334 36.9313141)"
,"LINESTRING (30.7023994 36.9186278, 30.7022762 36.9186186, 30.7012677 36.9186143, 30.7000433 36.9186025, 30.6970394 36.9186197, 30.6940226 36.9185413)"
,"LINESTRING (30.7017111 36.9255279, 30.7015341 36.925366, 30.7014576 36.9252719, 30.7006616 36.9241412, 30.7025415 36.9241847, 30.7024981 36.9231143, 30.702465 36.9225098, 30.7024761 36.9220811, 30.7025257 36.9215014, 30.7025718 36.9212441, 30.7025968 36.9211296, 30.7025734 36.9211062, 30.7025504 36.9210758, 30.7025214 36.9210322, 30.7025001 36.9209912, 30.702481 36.9209418, 30.702472 36.9209047, 30.7024651 36.9208654, 30.7024542 36.9207888, 30.7024391 36.9206506, 30.7024345 36.9205409, 30.7024249 36.9201131, 30.7024202 36.9197606, 30.7023994 36.9186278)"
,"LINESTRING (30.7017111 36.9255279, 30.7136945 36.9255321)"
,"LINESTRING (30.7136945 36.9255321, 30.7137499 36.925257, 30.714128 36.9236612, 30.714311 36.9228097, 30.7146362 36.9213861, 30.7148119 36.9204088)"
,"LINESTRING (30.6786343 36.927063, 30.6783348 36.9270915, 30.6780255 36.9271804, 30.6776925 36.9272643, 30.677341 36.9273793, 30.67719 36.9274501, 30.6767582 36.9278519, 30.6761105 36.9282876, 30.6758557 36.9285309, 30.6756168 36.9287898, 30.6752051 36.9292483, 30.6747733 36.9299709, 30.6745802 36.9304511, 30.6743414 36.9309593, 30.6741805 36.9313345, 30.673974 36.9317762, 30.6737835 36.9320828, 30.6736816 36.9324344, 30.6736602 36.9328803, 30.6736789 36.9332555, 30.6736816 36.9334592, 30.6735958 36.9336908, 30.6734295 36.9339952, 30.6732176 36.934231)"
,"LINESTRING (30.6795162 36.9285796, 30.6827407 36.928582, 30.6844656 36.9285936, 30.684759 36.9286435, 30.6850678 36.9286875, 30.6853766 36.9286635, 30.6857112 36.9285453, 30.6859619 36.9284524, 30.6862038 36.9284849, 30.6869822 36.9288685, 30.6879314 36.9294884, 30.6883231 36.9296878)"
,"LINESTRING (30.6745189 36.937663, 30.6753937 36.9362242, 30.6756319 36.9359928, 30.6771683 36.9348095, 30.6773271 36.9346603, 30.6774579 36.9343765, 30.6779439 36.9334968, 30.6780183 36.9334022, 30.6787794 36.9319838, 30.6789055 36.9318941, 30.6790526 36.9318357)"
,"LINESTRING (30.6732176 36.934231, 30.6727055 36.9349166, 30.6721591 36.9356408, 30.6715835 36.9365242)"
,"LINESTRING (30.6640547 36.9315184, 30.6641855 36.9313466, 30.6643816 36.930936, 30.6644844 36.930559, 30.6646571 36.9302753, 30.6651708 36.9297788, 30.6654324 36.9295959, 30.6664504 36.9294391, 30.6666185 36.929398, 30.666747 36.9292636, 30.6670645 36.9288474, 30.6673027 36.9285301, 30.6683114 36.9283173, 30.6687457 36.9282258, 30.6688812 36.9280914, 30.6690002 36.9278506, 30.66911 36.927481, 30.6691684 36.9272234, 30.6692501 36.9271003, 30.6694299 36.9270032, 30.6702214 36.9266896, 30.6715594 36.9261613, 30.672881 36.9257152, 30.6732546 36.9256219, 30.6739107 36.9255286, 30.674728 36.9254614, 30.6749218 36.9254278, 30.6753094 36.9253008, 30.6762598 36.9249014, 30.6767338 36.9247091, 30.6770373 36.9245411, 30.6774903 36.9242275, 30.6781324 36.9237646, 30.6782788 36.9236545)"
,"LINESTRING (30.6678415 36.9341454, 30.6676371 36.9340216, 30.6666207 36.933401, 30.6652385 36.9325008, 30.6647231 36.9321667, 30.6641299 36.9318439, 30.6640547 36.9315184)"
,"LINESTRING (30.6678415 36.9341454, 30.6676087 36.9346856, 30.6671137 36.9356151, 30.6669364 36.936007, 30.6667541 36.9365184, 30.6663818 36.9370585, 30.665792 36.9378358, 30.6656193 36.938228, 30.6654112 36.938721, 30.6649644 36.9393047, 30.6646809 36.9396716, 30.6642958 36.9399646, 30.6633037 36.9405433, 30.661326 36.9418234)"
,"LINESTRING (30.6576989 36.93334, 30.6582312 36.9336387, 30.6584554 36.9336424, 30.6589037 36.9335491, 30.6614815 36.932866, 30.661673 36.9328062, 30.6624576 36.9321418, 30.6629946 36.9317573, 30.6631534 36.9316789, 30.6637792 36.9316005, 30.6640547 36.9315184)"
,"LINESTRING (30.6533798 36.9372584, 30.655173 36.9356577, 30.657225 36.9338697, 30.6576989 36.93334)"
,"LINESTRING (30.6533798 36.9372584, 30.6526978 36.9378386, 30.6517847 36.9385119, 30.650861 36.9392757, 30.6502982 36.9396859, 30.6499868 36.9398612, 30.648833 36.940526, 30.6476686 36.9411596, 30.6458597 36.9422012, 30.6454681 36.9424799, 30.6448995 36.9429944, 30.6442557 36.9438862, 30.6436817 36.9448208, 30.6427 36.94639, 30.6423514 36.9468316)"
,"LINESTRING (30.6560445 36.9406392, 30.6557559 36.940207, 30.6555333 36.9399481, 30.6551664 36.9395214, 30.6547151 36.9389333, 30.6537191 36.9376855, 30.6533798 36.9372584)"
,"LINESTRING (30.6461894 36.9598068, 30.6485057 36.9581948, 30.6478145 36.9580007, 30.6449752 36.9544929, 30.6441353 36.9524004, 30.6459285 36.9494194, 30.6482643 36.9493802, 30.6483925 36.9486786, 30.6483833 36.9485544, 30.6481604 36.9483058, 30.6478904 36.9480467, 30.6477884 36.9478414, 30.6478643 36.9477874, 30.6487161 36.9477066, 30.6491631 36.9477874, 30.6497385 36.9479193, 30.6509791 36.948071, 30.6516636 36.9482085, 30.6518362 36.9482392, 30.6522836 36.948137, 30.6529803 36.9480706, 30.6538432 36.9479225, 30.6540797 36.9479276, 30.6544008 36.9480899, 30.6547247 36.9475756, 30.6549629 36.9472989, 30.6553424 36.9468078, 30.655807 36.946216, 30.6565919 36.945066, 30.654588 36.9448042, 30.6548209 36.9433814, 30.6550397 36.9433368, 30.6553991 36.9432024, 30.6556463 36.9430214, 30.6559002 36.9428455, 30.6562014 36.9427301, 30.6568443 36.9425578, 30.6572338 36.9424458, 30.656934 36.9422563, 30.6568376 36.9420988, 30.6563267 36.9411144, 30.6560445 36.9406392)"
,"LINESTRING (30.6423514 36.9468316, 30.6418328 36.9472942, 30.6415034 36.9474839, 30.6408091 36.9477835, 30.6399289 36.9480586, 30.6395894 36.9481793, 30.6392061 36.9483913, 30.6389473 36.9485628, 30.6387415 36.9487829, 30.6385489 36.9490507, 30.6380902 36.9507577, 30.6378442 36.9511358, 30.6373795 36.9515007, 30.6367996 36.9519761, 30.6364664 36.9523249, 30.6359696 36.952782, 30.6356906 36.9529106, 30.635476 36.9529021, 30.6352722 36.9528592, 30.635004 36.9527392, 30.6347036 36.9525677, 30.6343602 36.9523962, 30.6339526 36.9523019, 30.6334912 36.9522762, 30.6328797 36.9522247, 30.6325042 36.9521733, 30.6322574 36.952019, 30.6321823 36.9517617, 30.6321287 36.9515388, 30.6321072 36.9512645, 30.6318175 36.95075, 30.6316029 36.9504757, 30.631442 36.9502785, 30.6311631 36.9500641, 30.6309485 36.9500212, 30.6304228 36.9500384, 30.6278371 36.9503642, 30.6270432 36.9505614, 30.6266999 36.9507672, 30.6263351 36.9510244, 30.6261301 36.9512679, 30.6260278 36.9513915)"
